NTMT1	NTMT1
ASB6	ASB6
TOR1B	TOR1B
TOR1A	TOR1A
C9orf78	C9orf78
USP20	USP20
FNBP1	FNBP1
GPR107	GPR107
FUBP3	FUBP3
EXOSC2	EXOSC2
ABL1	ABL1
FIBCD1	FIBCD1
NUP214	NUP214
RP11-544A12.4	RP11-544A12.4
RP11-544A12.8	RP11-544A12.8
FAM78A	FAM78A
PRRC2B	PRRC2B
POMT1	POMT1
UCK1	UCK1
RAPGEF1	RAPGEF1
MED27	MED27
NTNG2	NTNG2
SETX	SETX
TTF1	TTF1
DDX31	DDX31
GTF3C4	GTF3C4
AK8	AK8
C9orf9	C9orf9
TSC1	TSC1
GFI1B	GFI1B
GTF3C5	GTF3C5
RALGDS	RALGDS
GBGT1	GBGT1
SURF6	SURF6
MED22	MED22
RPL7A	RPL7A
SURF1	SURF1
SURF2	SURF2
SURF4	SURF4
C9orf96	C9orf96
REXO4	REXO4
CACFD1	CACFD1
SLC2A6	SLC2A6
SARDH	SARDH
VAV2	VAV2
LINC00094	LINC00094
BRD3	BRD3
WDR5	WDR5
RXRA	RXRA
FCN1	FCN1
OLFM1	OLFM1
PPP1R26	PPP1R26
C9orf116	C9orf116
MRPS2	MRPS2
CAMSAP1	CAMSAP1
UBAC1	UBAC1
NACC2	NACC2
RP11-83N9.5	RP11-83N9.5
C9orf69	C9orf69
QSOX2	QSOX2
DNLZ	DNLZ
CARD9	CARD9
SNAPC4	SNAPC4
SDCCAG3	SDCCAG3
PMPCA	PMPCA
INPP5E	INPP5E
SEC16A	SEC16A
NOTCH1	NOTCH1
EGFL7	EGFL7
AGPAT2	AGPAT2
SNHG7	SNHG7
LCN8	LCN8
TMEM141	TMEM141
CCDC183	CCDC183
RABL6	RABL6
PHPT1	PHPT1
MAMDC4	MAMDC4
EDF1	EDF1
TRAF2	TRAF2
FBXW5	FBXW5
PTGDS	PTGDS
LCNL1	LCNL1
C9orf142	C9orf142
CLIC3	CLIC3
ABCA2	ABCA2
C9orf139	C9orf139
FUT7	FUT7
RP11-229P13.20	RP11-229P13.20
NPDC1	NPDC1
SAPCD2	SAPCD2
UAP1L1	UAP1L1
MAN1B1	MAN1B1
DPP7	DPP7
LRRC26	LRRC26
ANAPC2	ANAPC2
SSNA1	SSNA1
TPRN	TPRN
TMEM203	TMEM203
NDOR1	NDOR1
C9orf169	C9orf169
TUBB4B	TUBB4B
NELFB	NELFB
TOR4A	TOR4A
EXD3	EXD3
NOXA1	NOXA1
NSMF	NSMF
PNPLA7	PNPLA7
MRPL41	MRPL41
DPH7	DPH7
ZMYND19	ZMYND19
ARRDC1	ARRDC1
C9orf37	C9orf37
EHMT1	EHMT1
ZMYND11	ZMYND11
DIP2C	DIP2C
LARP4B	LARP4B
GTPBP4	GTPBP4
IDI1	IDI1
WDR37	WDR37
PFKP	PFKP
PITRM1	PITRM1
KLF6	KLF6
AKR1E2	AKR1E2
AKR1C3	AKR1C3
AKR1CL1	AKR1CL1
NET1	NET1
ASB13	ASB13
FAM208B	FAM208B
GDI2	GDI2
RP11-318E3.9	RP11-318E3.9
ANKRD16	ANKRD16
FBXO18	FBXO18
RP11-536K7.3	RP11-536K7.3
IL15RA	IL15RA
IL2RA	IL2RA
RBM17	RBM17
PFKFB3	PFKFB3
PRKCQ	PRKCQ
PRKCQ-AS1	PRKCQ-AS1
SFMBT2	SFMBT2
KIN	KIN
ATP5C1	ATP5C1
TAF3	TAF3
GATA3	GATA3
CELF2	CELF2
CELF2-AS1	CELF2-AS1
USP6NL	USP6NL
RP11-138I18.2	RP11-138I18.2
ECHDC3	ECHDC3
UPF2	UPF2
DHTKD1	DHTKD1
SEC61A2	SEC61A2
NUDT5	NUDT5
CDC123	CDC123
CAMK1D	CAMK1D
CCDC3	CCDC3
OPTN	OPTN
MCM10	MCM10
PHYH	PHYH
SEPHS1	SEPHS1
PRPF18	PRPF18
RP11-295P9.3	RP11-295P9.3
FRMD4A	FRMD4A
FAM107B	FAM107B
CDNF	CDNF
HSPA14	HSPA14
RP11-398C13.6	RP11-398C13.6
SUV39H2	SUV39H2
DCLRE1C	DCLRE1C
MEIG1	MEIG1
C10orf111	C10orf111
RPP38	RPP38
NMT2	NMT2
FAM171A1	FAM171A1
FAM188A	FAM188A
PTER	PTER
RSU1	RSU1
CUBN	CUBN
TRDMT1	TRDMT1
VIM-AS1	VIM-AS1
VIM	VIM
RP11-124N14.3	RP11-124N14.3
PTPLA	PTPLA
RP11-390B4.5	RP11-390B4.5
STAM	STAM
RP11-499P20.2	RP11-499P20.2
NSUN6	NSUN6
ARL5B-AS1	ARL5B-AS1
ARL5B	ARL5B
PLXDC2	PLXDC2
MLLT10	MLLT10
DNAJC1	DNAJC1
COMMD3	COMMD3
BMI1	BMI1
PIP4K2A	PIP4K2A
MSRB2	MSRB2
OTUD1	OTUD1
ARHGAP21	ARHGAP21
PRTFDC1	PRTFDC1
ENKUR	ENKUR
THNSL1	THNSL1
APBB1IP	APBB1IP
LINC00264	LINC00264
PDSS1	PDSS1
ABI1	ABI1
ANKRD26	ANKRD26
YME1L1	YME1L1
MASTL	MASTL
ACBD5	ACBD5
RAB18	RAB18
MPP7	MPP7
WAC-AS1	WAC-AS1
WAC	WAC
BAMBI	BAMBI
PTCHD3P1	PTCHD3P1
SVIL	SVIL
MTPAP	MTPAP
MAP3K8	MAP3K8
ZNF438	ZNF438
ZEB1	ZEB1
RP11-472N13.3	RP11-472N13.3
ARHGAP12	ARHGAP12
KIF5B	KIF5B
EPC1	EPC1
RP11-135A24.4	RP11-135A24.4
CCDC7	CCDC7
C10ORF68	C10ORF68
RP11-479G22.8	RP11-479G22.8
ITGB1	ITGB1
CUL2	CUL2
CREM	CREM
CCNY	CCNY
RP11-324I22.4	RP11-324I22.4
ZNF248	ZNF248
RP11-162G10.5	RP11-162G10.5
ZNF25	ZNF25
ZNF33A	ZNF33A
ZNF37A	ZNF37A
ZNF33B	ZNF33B
BMS1	BMS1
RET	RET
RP11-351D16.3	RP11-351D16.3
CSGALNACT2	CSGALNACT2
RASGEF1A	RASGEF1A
HNRNPF	HNRNPF
RP11-517P14.2	RP11-517P14.2
ZNF487	ZNF487
ZNF239	ZNF239
ZNF485	ZNF485
ZNF32	ZNF32
RASSF4	RASSF4
C10orf25	C10orf25
ZNF22	ZNF22
ALOX5	ALOX5
MARCH8	MARCH8
ZFAND4	ZFAND4
FAM21C	FAM21C
AGAP4	AGAP4
RP11-292F22.7	RP11-292F22.7
FAM21B	FAM21B
MAPK8	MAPK8
ARHGAP22	ARHGAP22
WDFY4	WDFY4
C10orf128	C10orf128
ERCC6	ERCC6
PGBD3	PGBD3
PARG	PARG
NCOA4	NCOA4
TIMM23	TIMM23
LINC00843	LINC00843
AGAP6	AGAP6
FAM21A	FAM21A
ASAH2	ASAH2
SGMS1	SGMS1
RP11-50E11.3	RP11-50E11.3
ASAH2B	ASAH2B
CSTF2T	CSTF2T
ZWINT	ZWINT
IPMK	IPMK
CISD1	CISD1
UBE2D1	UBE2D1
TFAM	TFAM
CCDC6	CCDC6
ANK3	ANK3
CDK1	CDK1
RHOBTB1	RHOBTB1
ARID5B	ARID5B
RTKN2	RTKN2
ZNF365	ZNF365
ADO	ADO
EGR2	EGR2
NRBF2	NRBF2
JMJD1C	JMJD1C
REEP3	REEP3
SIRT1	SIRT1
HERC4	HERC4
PBLD	PBLD
HNRNPH3	HNRNPH3
RUFY2	RUFY2
SLC25A16	SLC25A16
TET1	TET1
CCAR1	CCAR1
DDX50	DDX50
DDX21	DDX21
KIAA1279	KIAA1279
SRGN	SRGN
VPS26A	VPS26A
SUPV3L1	SUPV3L1
HKDC1	HKDC1
HK1	HK1
TACR2	TACR2
TSPAN15	TSPAN15
C10orf35	C10orf35
COL13A1	COL13A1
H2AFY2	H2AFY2
AIFM2	AIFM2
TYSND1	TYSND1
SAR1A	SAR1A
PPA1	PPA1
LRRC20	LRRC20
EIF4EBP2	EIF4EBP2
PRF1	PRF1
SGPL1	SGPL1
PCBD1	PCBD1
SLC29A3	SLC29A3
CDH23	CDH23
C10orf105	C10orf105
C10orf54	C10orf54
PSAP	PSAP
SPOCK2	SPOCK2
ASCC1	ASCC1
ANAPC16	ANAPC16
DDIT4	DDIT4
RP11-442H21.2	RP11-442H21.2
DNAJB12	DNAJB12
MICU1	MICU1
MCU	MCU
P4HA1	P4HA1
NUDT13	NUDT13
ECD	ECD
FAM149B1	FAM149B1
DNAJC9	DNAJC9
MRPS16	MRPS16
DNAJC9-AS1	DNAJC9-AS1
RP11-152N13.5	RP11-152N13.5
ANXA7	ANXA7
MSS51	MSS51
PPP3CB	PPP3CB
USP54	USP54
RP11-464F9.20	RP11-464F9.20
AGAP5	AGAP5
SEC24C	SEC24C
AC022400.2	AC022400.2
FUT11	FUT11
CHCHD1	CHCHD1
ZSWIM8	ZSWIM8
NDST2	NDST2
CAMK2G	CAMK2G
VCL	VCL
RP11-178G16.4	RP11-178G16.4
AP3M1	AP3M1
ADK	ADK
KAT6B	KAT6B
SAMD8	SAMD8
VDAC2	VDAC2
COMTD1	COMTD1
ZNF503	ZNF503
C10orf11	C10orf11
KCNMA1	KCNMA1
DLG5	DLG5
POLR3A	POLR3A
RPS24	RPS24
ZMIZ1	ZMIZ1
PPIF	PPIF
ZCCHC24	ZCCHC24
EIF5AL1	EIF5AL1
RP11-506M13.3	RP11-506M13.3
RP11-119F19.2	RP11-119F19.2
RP11-773D16.1	RP11-773D16.1
RP11-182L21.6	RP11-182L21.6
SFTPD	SFTPD
TMEM254-AS1	TMEM254-AS1
TMEM254	TMEM254
ANXA11	ANXA11
FAM213A	FAM213A
TSPAN14	TSPAN14
RP11-137H2.4	RP11-137H2.4
RP11-338I21.1	RP11-338I21.1
GHITM	GHITM
CCSER2	CCSER2
WAPAL	WAPAL
BMPR1A	BMPR1A
ADIRF	ADIRF
GLUD1	GLUD1
FAM35A	FAM35A
NUTM2A-AS1	NUTM2A-AS1
LINC00863	LINC00863
MINPP1	MINPP1
PAPSS2	PAPSS2
ATAD1	ATAD1
PTEN	PTEN
RNLS	RNLS
LIPN	LIPN
ANKRD22	ANKRD22
STAMBPL1	STAMBPL1
ACTA2	ACTA2
FAS	FAS
CH25H	CH25H
LIPA	LIPA
IFIT2	IFIT2
IFIT3	IFIT3
IFIT1	IFIT1
IFIT5	IFIT5
PANK1	PANK1
KIF20B	KIF20B
LINC00865	LINC00865
RPP30	RPP30
PCGF5	PCGF5
TNKS2-AS1	TNKS2-AS1
TNKS2	TNKS2
FGFBP3	FGFBP3
RP11-402D21.2	RP11-402D21.2
BTAF1	BTAF1
CPEB3	CPEB3
MARCH5	MARCH5
IDE	IDE
KIF11	KIF11
HHEX	HHEX
EXOC6	EXOC6
MYOF	MYOF
CEP55	CEP55
FRA10AC1	FRA10AC1
SLC35G1	SLC35G1
PLCE1	PLCE1
NOC3L	NOC3L
TBC1D12	TBC1D12
HELLS	HELLS
PDLIM1	PDLIM1
SORBS1	SORBS1
ALDH18A1	ALDH18A1
TCTN3	TCTN3
ENTPD1	ENTPD1
ENTPD1-AS1	ENTPD1-AS1
CCNJ	CCNJ
BLNK	BLNK
TLL2	TLL2
TM9SF3	TM9SF3
PIK3AP1	PIK3AP1
LCOR	LCOR
C10orf12	C10orf12
RP11-175O19.4	RP11-175O19.4
ARHGAP19	ARHGAP19
FRAT1	FRAT1
FRAT2	FRAT2
RRP12	RRP12
PGAM1	PGAM1
EXOSC1	EXOSC1
ZDHHC16	ZDHHC16
MMS19	MMS19
UBTD1	UBTD1
PI4K2A	PI4K2A
MORN4	MORN4
AVPI1	AVPI1
MARVELD1	MARVELD1
ZFYVE27	ZFYVE27
GOLGA7B	GOLGA7B
R3HCC1L	R3HCC1L
PYROXD2	PYROXD2
HPS1	HPS1
GOT1	GOT1
RP11-441O15.3	RP11-441O15.3
SLC25A28	SLC25A28
RP11-85A1.3	RP11-85A1.3
ENTPD7	ENTPD7
CUTC	CUTC
COX15	COX15
DNMBP	DNMBP
ERLIN1	ERLIN1
CHUK	CHUK
CWF19L1	CWF19L1
BLOC1S2	BLOC1S2
PKD2L1	PKD2L1
SCD	SCD
SEC31B	SEC31B
NDUFB8.1	NDUFB8.1
HIF1AN	HIF1AN
RP11-179B2.2	RP11-179B2.2
FAM178A	FAM178A
MRPL43	MRPL43
SEMA4G	SEMA4G
C10orf2	C10orf2
LZTS2	LZTS2
PDZD7	PDZD7
SFXN3	SFXN3
KAZALD1	KAZALD1
BTRC	BTRC
DPCD	DPCD
POLL	POLL
FBXW4	FBXW4
NPM3	NPM3
MGEA5	MGEA5
C10orf76	C10orf76
HPS6	HPS6
LDB1	LDB1
PPRC1	PPRC1
NOLC1	NOLC1
ELOVL3	ELOVL3
GBF1	GBF1
NFKB2	NFKB2
PSD	PSD
FBXL15	FBXL15
CUEDC2	CUEDC2
C10orf95	C10orf95
TMEM180	TMEM180
ACTR1A	ACTR1A
SUFU	SUFU
RP11-47A8.5	RP11-47A8.5
TRIM8	TRIM8
ARL3	ARL3
SFXN2	SFXN2
WBP1L	WBP1L
C10orf32	C10orf32
CNNM2	CNNM2
NT5C2	NT5C2
RPEL1	RPEL1
PCGF6	PCGF6
TAF5	TAF5
USMG5	USMG5
PDCD11	PDCD11
CALHM2	CALHM2
RP11-225H22.7	RP11-225H22.7
NEURL1	NEURL1
SH3PXD2A	SH3PXD2A
RP11-416N2.4	RP11-416N2.4
OBFC1	OBFC1
SLK	SLK
COL17A1	COL17A1
SFR1	SFR1
GSTO1	GSTO1
GSTO2	GSTO2
ITPRIP	ITPRIP
XPNPEP1	XPNPEP1
ADD3	ADD3
MXI1	MXI1
SMNDC1	SMNDC1
RP11-525A16.4	RP11-525A16.4
DUSP5	DUSP5
SMC3	SMC3
PDCD4-AS1	PDCD4-AS1
PDCD4	PDCD4
BBIP1	BBIP1
SHOC2	SHOC2
GPAM	GPAM
ACSL5	ACSL5
ZDHHC6	ZDHHC6
VTI1A	VTI1A
TCF7L2	TCF7L2
RP11-57H14.2	RP11-57H14.2
CASP7	CASP7
DCLRE1A	DCLRE1A
NHLRC2	NHLRC2
C10orf118	C10orf118
AFAP1L2	AFAP1L2
ABLIM1	ABLIM1
FAM160B1	FAM160B1
TRUB1	TRUB1
KIAA1598	KIAA1598
PDZD8	PDZD8
RAB11FIP2	RAB11FIP2
FAM204A	FAM204A
CACUL1	CACUL1
EIF3A	EIF3A
FAM45A	FAM45A
SFXN4	SFXN4
PRDX3	PRDX3
GRK5	GRK5
RGS10	RGS10
TIAL1	TIAL1
BAG3	BAG3
INPP5F	INPP5F
MCMBP	MCMBP
SEC23IP	SEC23IP
WDR11-AS1	WDR11-AS1
WDR11	WDR11
ATE1	ATE1
NSMCE4A	NSMCE4A
PLEKHA1	PLEKHA1
HTRA1	HTRA1
CUZD1	CUZD1
FAM24B	FAM24B
C10orf88	C10orf88
PSTK	PSTK
IKZF5	IKZF5
ACADSB	ACADSB
BUB3	BUB3
CHST15	CHST15
OAT	OAT
LHPP	LHPP
FAM53B	FAM53B
METTL10	METTL10
FAM175B	FAM175B
ZRANB1	ZRANB1
RP11-298J20.3	RP11-298J20.3
CTBP2	CTBP2
RP11-383C5.4	RP11-383C5.4
EDRF1	EDRF1
UROS	UROS
BCCIP	BCCIP
DHX32	DHX32
FANK1	FANK1
ADAM12	ADAM12
PTPRE	PTPRE
MKI67	MKI67
MGMT	MGMT
LINC00959	LINC00959
GLRX3	GLRX3
PPP2R2D	PPP2R2D
BNIP3	BNIP3
STK32C	STK32C
LRRC27	LRRC27
PWWP2B	PWWP2B
RP11-432J24.2	RP11-432J24.2
C10orf91	C10orf91
INPP5A	INPP5A
UTF1	UTF1
VENTX	VENTX
ADAM8	ADAM8
TUBGCP2	TUBGCP2
ZNF511	ZNF511
FUOM	FUOM
ECHS1	ECHS1
PAOX	PAOX
MTG1	MTG1
SYCE1	SYCE1
BET1L	BET1L
SCGB1C1	SCGB1C1
RIC8A	RIC8A
SIRT3	SIRT3
PSMD13	PSMD13
RP11-326C3.2	RP11-326C3.2
ATHL1	ATHL1
IFITM2	IFITM2
IFITM1	IFITM1
RP11-326C3.11	RP11-326C3.11
IFITM3	IFITM3
RP11-326C3.12	RP11-326C3.12
RP11-326C3.15	RP11-326C3.15
SIGIRR	SIGIRR
ANO9	ANO9
PTDSS2	PTDSS2
RP13-317D12.3	RP13-317D12.3
RNH1	RNH1
HRAS	HRAS
LRRC56	LRRC56
C11orf35	C11orf35
RP11-496I9.1	RP11-496I9.1
RASSF7	RASSF7
PHRF1	PHRF1
IRF7	IRF7
SCT	SCT
DEAF1	DEAF1
EPS8L2	EPS8L2
TMEM80	TMEM80
TALDO1	TALDO1
PDDC1	PDDC1
AP006621.5	AP006621.5
SLC25A22	SLC25A22
PIDD	PIDD
RPLP2	RPLP2
PNPLA2	PNPLA2
EFCAB4A	EFCAB4A
CD151	CD151
POLR2L	POLR2L
TSPAN4	TSPAN4
RP11-1391J7.1	RP11-1391J7.1
CHID1	CHID1
AP2A2	AP2A2
TOLLIP	TOLLIP
TOLLIP-AS1	TOLLIP-AS1
MOB2	MOB2
DUSP8	DUSP8
KRTAP5-AS1	KRTAP5-AS1
IFITM10	IFITM10
CTSD	CTSD
AC068580.6	AC068580.6
TNNI2	TNNI2
LSP1	LSP1
MRPL23	MRPL23
ASCL2	ASCL2
C11orf21	C11orf21
TSPAN32	TSPAN32
CD81	CD81
TSSC4	TSSC4
KCNQ1	KCNQ1
KCNQ1OT1	KCNQ1OT1
CDKN1C	CDKN1C
SLC22A18AS	SLC22A18AS
SLC22A18	SLC22A18
PHLDA2	PHLDA2
NAP1L4	NAP1L4
CARS	CARS
OSBPL5	OSBPL5
ZNF195	ZNF195
NUP98	NUP98
PGAP2	PGAP2
RHOG	RHOG
STIM1	STIM1
RRM1	RRM1
TRIM21	TRIM21
TRIM68	TRIM68
TRIM34	TRIM34
TRIM5	TRIM5
TRIM22	TRIM22
FAM160A2	FAM160A2
PRKCDBP	PRKCDBP
SMPD1	SMPD1
APBB1	APBB1
TRIM3	TRIM3
ARFIP2	ARFIP2
TIMM10B	TIMM10B
DNHD1	DNHD1
RRP8	RRP8
ILK	ILK
TAF10	TAF10
TPP1	TPP1
DCHS1	DCHS1
MRPL17	MRPL17
CTD-2516F10.2	CTD-2516F10.2
PPFIBP2	PPFIBP2
CYB5R2	CYB5R2
EIF3F	EIF3F
RIC3	RIC3
STK33	STK33
TRIM66	TRIM66
RPL27A	RPL27A
AKIP1	AKIP1
TMEM9B	TMEM9B
TMEM9B-AS1	TMEM9B-AS1
DENND5A	DENND5A
TMEM41B	TMEM41B
IPO7	IPO7
CTD-2371O3.2	CTD-2371O3.2
ZNF143	ZNF143
WEE1	WEE1
SWAP70	SWAP70
SBF2-AS1	SBF2-AS1
SBF2	SBF2
RP11-351I24.1	RP11-351I24.1
ADM	ADM
AMPD3	AMPD3
RNF141	RNF141
MRVI1-AS1	MRVI1-AS1
MRVI1	MRVI1
CTR9	CTR9
EIF4G2	EIF4G2
ZBED5	ZBED5
ZBED5-AS1	ZBED5-AS1
CSNK2A3	CSNK2A3
USP47	USP47
DKK3	DKK3
MICAL2	MICAL2
ARNTL	ARNTL
BTBD10	BTBD10
FAR1	FAR1
RRAS2	RRAS2
COPB1	COPB1
PSMA1	PSMA1
PDE3B	PDE3B
CYP2R1	CYP2R1
C11orf58	C11orf58
PLEKHA7	PLEKHA7
RPS13	RPS13
PIK3C2A	PIK3C2A
NUCB2	NUCB2
NCR3LG1	NCR3LG1
SERGEF	SERGEF
SAAL1	SAAL1
HPS5	HPS5
GTF2H1	GTF2H1
LDHA	LDHA
TSG101	TSG101
UEVLD	UEVLD
SPTY2D1	SPTY2D1
TMEM86A	TMEM86A
IGSF22	IGSF22
ZDHHC13	ZDHHC13
HTATIP2	HTATIP2
PRMT3	PRMT3
FANCF	FANCF
GAS2	GAS2
SVIP	SVIP
CCDC34	CCDC34
LIN7C	LIN7C
BDNF-AS	BDNF-AS
KIF18A	KIF18A
METTL15	METTL15
ARL14EP	ARL14EP
DNAJC24	DNAJC24
IMMP1L	IMMP1L
ELP4	ELP4
RCN1	RCN1
EIF3M	EIF3M
CCDC73	CCDC73
PRRG4	PRRG4
QSER1	QSER1
TCP11L1	TCP11L1
CSTF3	CSTF3
HIPK3	HIPK3
CD59	CD59
FBXO3	FBXO3
LMO2	LMO2
CAPRIN1	CAPRIN1
NAT10	NAT10
ABTB2	ABTB2
CAT	CAT
APIP	APIP
PDHX	PDHX
CD44	CD44
TRIM44	TRIM44
LDLRAD3	LDLRAD3
COMMD9	COMMD9
PRR5L	PRR5L
TRAF6	TRAF6
C11orf74	C11orf74
API5	API5
TTC17	TTC17
HSD17B12	HSD17B12
ALKBH3	ALKBH3
ACCS	ACCS
EXT2	EXT2
CD82	CD82
TSPAN18	TSPAN18
TP53I11	TP53I11
PRDM11	PRDM11
RP11-430H10.1	RP11-430H10.1
CTD-2210P24.4	CTD-2210P24.4
SLC35C1	SLC35C1
CRY2	CRY2
PEX16	PEX16
GYLTL1B	GYLTL1B
PHF21A	PHF21A
DGKZ	DGKZ
MDK	MDK
AMBRA1	AMBRA1
HARBI1	HARBI1
ATG13	ATG13
ARHGAP1	ARHGAP1
ZNF408	ZNF408
CKAP5	CKAP5
C11orf49	C11orf49
ARFGAP2	ARFGAP2
DDB2	DDB2
ACP2	ACP2
NR1H3	NR1H3
MADD	MADD
SPI1	SPI1
RP11-750H9.5	RP11-750H9.5
SLC39A13	SLC39A13
PSMC3	PSMC3
CELF1	CELF1
NDUFS3	NDUFS3
PTPMT1	PTPMT1
KBTBD4	KBTBD4
C1QTNF4	C1QTNF4
MTCH2	MTCH2
AGBL2	AGBL2
FNBP4	FNBP4
NUP160	NUP160
PTPRJ	PTPRJ
TNKS1BP1	TNKS1BP1
SSRP1	SSRP1
SLC43A3	SLC43A3
SLC43A1	SLC43A1
TIMM10	TIMM10
UBE2L6	UBE2L6
SERPING1	SERPING1
YPEL4	YPEL4
CLP1	CLP1
ZDHHC5	ZDHHC5
MED19	MED19
TMX2	TMX2
C11orf31	C11orf31
CTNND1	CTNND1
LPXN	LPXN
ZFP91	ZFP91
RP11-142C4.6	RP11-142C4.6
FAM111B	FAM111B
AP001258.4	AP001258.4
FAM111A	FAM111A
DTX4	DTX4
MPEG1	MPEG1
OSBP	OSBP
AP000442.1	AP000442.1
PATL1	PATL1
STX3	STX3
MRPL16	MRPL16
MS4A6A	MS4A6A
MS4A4A	MS4A4A
MS4A7	MS4A7
MS4A14	MS4A14
MS4A1	MS4A1
CCDC86	CCDC86
PTGDR2	PTGDR2
PRPF19	PRPF19
TMEM109	TMEM109
SLC15A3	SLC15A3
CD6	CD6
CD5	CD5
VPS37C	VPS37C
DDB1	DDB1
DAK	DAK
CYB561A3	CYB561A3
TMEM138	TMEM138
TMEM216	TMEM216
CPSF7	CPSF7
SDHAF2	SDHAF2
PPP1R32	PPP1R32
TMEM258	TMEM258
FEN1	FEN1
FADS2	FADS2
FADS1	FADS1
FADS3	FADS3
BEST1	BEST1
FTH1	FTH1
AP003733.1	AP003733.1
INCENP	INCENP
ASRGL1	ASRGL1
AHNAK	AHNAK
EEF1G	EEF1G
TUT1	TUT1
MTA2	MTA2
EML3	EML3
ROM1	ROM1
B3GAT3	B3GAT3
GANAB	GANAB
INTS5	INTS5
C11orf48	C11orf48
METTL12	METTL12
C11orf83	C11orf83
UBXN1	UBXN1
BSCL2	BSCL2
GNG3	GNG3
HNRNPUL2	HNRNPUL2
TTC9C	TTC9C
ZBTB3	ZBTB3
POLR2G	POLR2G
TAF6L	TAF6L
TMEM223	TMEM223
RP11-727F15.12	RP11-727F15.12
TMEM179B	TMEM179B
NXF1	NXF1
STX5	STX5
RP11-727F15.9	RP11-727F15.9
WDR74	WDR74
SLC3A2	SLC3A2
LGALS12	LGALS12
RARRES3	RARRES3
HRASLS2	HRASLS2
PLA2G16	PLA2G16
ATL3	ATL3
RTN3	RTN3
C11orf95	C11orf95
C11orf84	C11orf84
MARK2	MARK2
NAA40	NAA40
COX8A	COX8A
OTUB1	OTUB1
MACROD1	MACROD1
STIP1	STIP1
FERMT3	FERMT3
TRPT1	TRPT1
NUDT22	NUDT22
DNAJC4	DNAJC4
VEGFB	VEGFB
FKBP2	FKBP2
PPP1R14B	PPP1R14B
PLCB3	PLCB3
BAD	BAD
GPR137	GPR137
ESRRA	ESRRA
TRMT112	TRMT112
PRDX5	PRDX5
AP003774.1	AP003774.1
CCDC88B	CCDC88B
RPS6KA4	RPS6KA4
AP003774.6	AP003774.6
AP003774.4	AP003774.4
NRXN2	NRXN2
RASGRP2	RASGRP2
PYGM	PYGM
SF1	SF1
AP001462.6	AP001462.6
RP11-869B15.1	RP11-869B15.1
MAP4K2	MAP4K2
MEN1	MEN1
EHD1	EHD1
ATG2A	ATG2A
PPP2R5B	PPP2R5B
BATF2	BATF2
ARL2	ARL2
SNX15	SNX15
SAC3D1	SAC3D1
NAALADL1	NAALADL1
CDCA5	CDCA5
ZFPL1	ZFPL1
TMEM262	TMEM262
VPS51	VPS51
AP003068.9	AP003068.9
TM7SF2	TM7SF2
ZNHIT2	ZNHIT2
FAU	FAU
SYVN1	SYVN1
MRPL49	MRPL49
AP003068.23	AP003068.23
CAPN1	CAPN1
POLA2	POLA2
CDC42EP2	CDC42EP2
DPF2	DPF2
TIGD3	TIGD3
SLC25A45	SLC25A45
FRMD8	FRMD8
NEAT1	NEAT1
AP000769.1	AP000769.1
MALAT1	MALAT1
AP000769.7	AP000769.7
SCYL1	SCYL1
LTBP3	LTBP3
SSSCA1-AS1	SSSCA1-AS1
SSSCA1	SSSCA1
FAM89B	FAM89B
EHBP1L1	EHBP1L1
KCNK7	KCNK7
MAP3K11	MAP3K11
PCNXL3	PCNXL3
SIPA1	SIPA1
RELA	RELA
KAT5	KAT5
RNASEH2C	RNASEH2C
AP5B1	AP5B1
CFL1	CFL1
MUS81	MUS81
EFEMP2	EFEMP2
CTSW	CTSW
FIBP	FIBP
CCDC85B	CCDC85B
FOSL1	FOSL1
C11orf68	C11orf68
DRAP1	DRAP1
SART1	SART1
EIF1AD	EIF1AD
BANF1	BANF1
CATSPER1	CATSPER1
SF3B2	SF3B2
PACS1	PACS1
RP11-755F10.1	RP11-755F10.1
KLC2	KLC2
RAB1B	RAB1B
RP11-867G23.4	RP11-867G23.4
YIF1A	YIF1A
CD248	CD248
RIN1	RIN1
BRMS1	BRMS1
B3GNT1	B3GNT1
RP11-867G23.8	RP11-867G23.8
SLC29A2	SLC29A2
MRPL11	MRPL11
PELI3	PELI3
CTD-3074O7.5	CTD-3074O7.5
DPP3	DPP3
BBS1	BBS1
ZDHHC24	ZDHHC24
CTD-3074O7.12	CTD-3074O7.12
CTSF	CTSF
CCS	CCS
RBM14	RBM14
RBM4	RBM4
RBM4B	RBM4B
RP11-658F2.8	RP11-658F2.8
C11orf80	C11orf80
RCE1	RCE1
PC	PC
RHOD	RHOD
KDM2A	KDM2A
ADRBK1	ADRBK1
ANKRD13D	ANKRD13D
SSH3	SSH3
POLD4	POLD4
CLCF1	CLCF1
RAD9A	RAD9A
PPP1CA	PPP1CA
TBC1D10C	TBC1D10C
CARNS1	CARNS1
RPS6KB2	RPS6KB2
AP003419.16	AP003419.16
PTPRCAP	PTPRCAP
CORO1B	CORO1B
CABP4	CABP4
TMEM134	TMEM134
AIP	AIP
PITPNM1	PITPNM1
CDK2AP2	CDK2AP2
GSTP1	GSTP1
NDUFV1	NDUFV1
NUDT8	NUDT8
ACY3	ACY3
RP11-119D9.1	RP11-119D9.1
UNC93B1	UNC93B1
ALDH3B1	ALDH3B1
NDUFS8	NDUFS8
TCIRG1	TCIRG1
